date,nav,scheme_name
2023-01-09,151.2258,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-10,151.2258,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-11,146.3515,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-12,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-13,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-14,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-15,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-16,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-17,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-18,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-19,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-20,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-21,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-22,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-23,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-24,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-25,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-26,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-27,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-28,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-29,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-30,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-01-31,141.9971,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-01,117.3502,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-02,123.6939,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-03,124.3416,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-04,124.3416,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-05,128.3204,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-06,137.848,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-07,137.848,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-08,137.3958,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-09,137.3958,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-10,149.8286,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-11,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-12,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-13,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-14,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-15,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-16,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-17,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-18,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-19,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-20,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-21,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-22,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-23,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-24,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-25,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-26,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-27,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-02-28,146.5589,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-01,117.6497,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-02,123.8069,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-03,124.5693,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-04,121.2653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-05,127.2943,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-06,127.2943,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-07,143.1346,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-08,136.0788,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-09,136.0788,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-10,150.6904,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-11,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-12,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-13,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-14,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-15,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-16,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-17,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-18,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-19,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-20,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-21,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-22,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-23,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-24,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-25,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-26,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-27,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-28,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-29,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-30,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-03-31,146.3876,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-01,118.0968,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-02,118.0968,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-03,118.0968,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-04,122.6372,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-05,128.7396,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-06,128.7396,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-07,143.4889,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-08,137.1615,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-09,152.2606,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-10,150.1158,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-11,150.1158,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-12,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-13,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-14,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-15,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-16,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-17,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-18,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-19,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-20,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-21,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-22,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-23,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-24,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-25,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-26,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-27,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-28,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-29,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-04-30,143.9804,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-01,119.8956,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-02,119.8956,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-03,119.8956,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-04,124.3641,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-05,128.6814,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-06,138.9559,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-07,142.9919,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-08,142.9919,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-09,155.2454,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-10,149.2055,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-11,149.2055,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-12,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-13,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-14,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-15,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-16,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-17,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-18,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-19,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-20,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-21,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-22,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-23,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-24,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-25,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-26,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-27,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-28,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-29,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-30,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-05-31,143.2216,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-01,120.4182,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-02,125.4194,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-03,123.8754,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-04,124.974,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-05,124.974,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-06,139.2302,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-07,140.4154,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-08,140.4154,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-09,152.0927,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-10,148.6831,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-11,147.2695,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-12,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-13,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-14,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-15,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-16,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-17,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-18,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-19,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-20,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-21,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-22,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-23,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-24,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-25,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-26,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-27,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-28,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-29,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-06-30,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-01,139.9122,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-02,125.5829,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-03,123.6798,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-04,124.7512,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-05,124.7512,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-06,138.9813,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-07,142.0953,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-08,138.4173,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-09,150.6607,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-10,150.6607,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-11,148.2288,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-12,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-13,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-14,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-15,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-16,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-17,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-18,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-19,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-20,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-21,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-22,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-23,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-24,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-25,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-26,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-27,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-28,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-29,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-30,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-07-31,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-01,139.5244,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-02,126.5752,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-03,125.4947,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-04,125.4947,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-05,131.6008,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-06,139.7219,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-07,139.7219,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-08,137.1922,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-09,149.6896,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-10,149.6896,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-11,149.505,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-12,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-13,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-14,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-15,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-16,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-17,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-18,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-19,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-20,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-21,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-22,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-23,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-24,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-25,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-26,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-27,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-28,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-29,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-30,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-08-31,140.7483,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-01,120.1227,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-02,126.9998,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-03,123.374,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-04,123.374,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-05,131.9751,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-06,139.7555,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-07,139.7555,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-08,139.328,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-09,139.328,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-10,148.4421,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-11,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-12,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-13,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-14,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-15,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-16,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-17,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-18,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-19,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-20,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-21,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-22,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-23,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-24,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-25,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-26,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-27,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-28,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-29,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-09-30,149.7836,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-01,120.6867,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-02,126.3469,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-03,123.6773,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-04,125.1511,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-05,133.4454,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-06,133.4454,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-07,139.1916,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-08,138.2696,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-09,138.2696,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-10,147.2307,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-11,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-12,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-13,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-14,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-15,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-16,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-17,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-18,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-19,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-20,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-21,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-22,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-23,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-24,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-25,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-26,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-27,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-28,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-29,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-30,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-10-31,149.2872,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-01,122.1165,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-02,122.1165,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-03,122.1165,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-04,126.2458,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-05,133.2451,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-06,133.2451,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-07,142.3232,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-08,140.7053,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-09,147.7162,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-10,148.8914,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-11,148.8914,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-12,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-13,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-14,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-15,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-16,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-17,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-18,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-19,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-20,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-21,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-22,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-23,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-24,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-25,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-26,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-27,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-28,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-29,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-11-30,143.1653,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-01,123.2918,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-02,123.2918,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-03,123.2918,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-04,127.6028,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-05,132.4382,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-06,139.4425,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-07,143.2963,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-08,143.2963,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-09,147.9725,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-10,148.6767,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-11,148.6767,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-12,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-13,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-14,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-15,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-16,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-17,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-18,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-19,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-20,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-21,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-22,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
2023-12-23,142.9196,Mirae Asset Emerging Bluechip Fund - Regular - Growth
